,id,Area,X,Y,Estado,B02,B03,B04,B05,B06,B07,B08,B08A,B11,B12,id_img
906,8,213.54,354172.53,4610853.384,LLENA,3155,2576,1508,1638,1841,2130,1827,2496,1842,1396,8_20200710
907,9,107.1,354052.739,4611027.357,LLENA,1826,1974,2250,2020,2632,2892,2717,3041,2628,1804,9_20200710
908,10,94.65,353970.383,4611014.1219999995,LLENA,1907,1699,1623,1730,2454,2750,2954,3043,2716,2093,10_20200710
909,11,146.3,353991.785,4611014.558,LLENA,1914,1834,1719,1572,2424,2870,2400,3045,2058,1242,11_20200710
910,12,90.51,354464.291,4611080.544,LLENA,1890,1446,1435,1510,2025,2395,1939,2464,2050,1557,12_20200710
911,13,100.91,354377.255,4611231.836,LLENA,2106,1999,1707,2123,2962,3429,3158,3691,2673,1562,13_20200710
912,15,144.24,353312.08,4610514.356000001,LLENA,2609,2470,2464,2317,2853,3122,2795,3371,2979,2031,15_20200710
913,17,97.08,353220.474,4610822.554,LLENA,1857,1638,1810,1862,2126,2358,2014,2444,3296,2943,17_20200710
914,18,87.74,353131.31799999997,4610836.072,LLENA,1782,1959,2226,1990,2157,2352,2484,2574,3058,2652,18_20200710
915,19,88.6,353050.336,4610836.96,LLENA,1663,1887,2236,2027,2227,2416,2576,2621,3109,2731,19_20200710
916,20,157.01,352931.07399999996,4610821.209,LLENA,1684,1398,1277,1682,2535,2912,2521,3178,2273,1542,20_20200710
917,21,174.55,352825.091,4610867.219,LLENA,1986,2003,2124,1962,2137,2320,2473,2462,2014,1569,21_20200710
918,22,73.04,353067.643,4610659.61,LLENA,1782,1917,2073,1960,2339,2527,2403,2501,2319,1724,22_20200710
919,30,108.61,352830.148,4610550.242,LLENA,1458,1535,1261,1880,2716,3181,2866,3362,2498,1613,30_20200710
920,31,71.85,352761.027,4610536.848999999,LLENA,1202,1413,1364,2009,2647,3005,3256,3160,2402,1742,31_20200710
921,32,165.96,352989.349,4610413.625,LLENA,1954,1879,1820,1836,2230,2636,2359,2802,2538,1774,32_20200710
922,33,88.61,353136.49799999996,4610332.722,LLENA,2032,1998,1977,1725,2255,2506,2543,2621,2257,1507,33_20200710
923,34,272.57,353243.532,4610341.029,LLENA,2972,2585,2036,2101,2664,2988,2245,3065,2402,1526,34_20200710
924,36,173.23,353366.94299999997,4610597.495,LLENA,2271,1896,1554,1844,2665,3073,2964,3102,2273,1483,36_20200710
925,37,178.1,353530.936,4610473.541,LLENA,2946,2957,1958,1921,2777,3167,2579,3064,2367,1612,37_20200710
926,39,124.5,353628.68299999996,4610414.093,LLENA,1901,1673,1541,1841,2836,3296,3098,3762,2415,1418,39_20200710
927,41,291.83,353638.76200000005,4610668.759,LLENA,2835,2557,2385,2480,2672,3019,2544,3288,2674,1876,41_20200710
928,42,84.93,353623.05700000003,4610679.751,LLENA,2038,2266,2508,2691,3350,3710,3841,3823,3655,2727,42_20200710
929,43,89.12,353642.131,4610774.237,VACIA,1900,1796,1711,1352,1610,1765,2151,1761,1668,1231,43_20200710
930,44,154.75,353552.45,4611042.266,LLENA,2560,2103,1972,1574,1924,2187,2254,2350,2074,1437,44_20200710
931,45,128.35,353577.865,4611135.7469999995,LLENA,2053,2382,2798,2376,2522,2734,3017,2751,2939,2179,45_20200710
932,46,98.28,353421.766,4611136.367,VACIA,2346,2371,2680,2148,2319,2532,3170,2550,2576,2076,46_20200710
933,48,176.86,353521.357,4611229.9,LLENA,1967,1836,1871,1943,2684,3422,4179,4146,2659,1564,48_20200710
934,49,206.9,353408.68200000003,4611360.041,LLENA,1916,1907,2081,2270,2513,2800,2692,2852,2767,2246,49_20200710
935,50,159.67,353146.68100000004,4611143.438,LLENA,2338,1722,1255,1414,2103,2419,2202,2560,1762,1176,50_20200710
936,51,80.89,353182.078,4611149.225,VACIA,1270,1338,1319,1344,1677,1923,2346,2029,1552,1172,51_20200710
937,53,285.58,353071.25,4611071.55,LLENA,2824,2861,2932,2834,2492,2913,3463,3388,3017,2127,53_20200710
938,55,201.29,353133.869,4611372.578,LLENA,2512,2035,1696,1678,2271,2650,2267,2955,2132,1304,55_20200710
939,56,124.63,353001.424,4611474.196,LLENA,1719,1612,1282,1456,2436,2859,2394,3249,2417,1823,56_20200710
940,64,54.06,352886.985,4611381.78,LLENA,1540,1327,1178,1444,2476,2920,2989,3100,2374,1671,64_20200710
941,70,65.24,352853.216,4611348.959,LLENA,1620,1246,1261,1779,2693,3303,3153,3809,3035,2374,70_20200710
942,74,82.01,352771.534,4611225.2930000005,LLENA,2506,2159,1435,1538,2153,2438,2100,2488,1839,1263,74_20200710
943,75,220.5,352672.23799999995,4611179.334,LLENA,1856,1862,1856,1571,2837,3432,3421,3629,1884,943,75_20200710
944,77,128.61,352612.349,4611223.401000001,LLENA,1721,1435,1359,1601,2051,2352,1784,2549,2143,1498,77_20200710
945,78,267.2,352552.326,4610920.838,LLENA,2353,2055,1759,1525,2798,3393,2957,3707,2142,1109,78_20200710
946,79,132.28,352465.874,4610904.538,LLENA,1701,1721,1359,1574,2606,3115,2744,3364,2176,1379,79_20200710
947,80,68.66,352424.787,4611121.442,LLENA,1489,1442,1388,1744,2640,2947,2702,2899,3344,2790,80_20200710
948,81,299.96,352352.77,4611159.821,LLENA,1627,1591,1558,1520,2376,2874,2632,3353,2060,1353,81_20200710
949,83,168.57,352697.23799999995,4610966.182,LLENA,1860,2273,2508,2562,2746,2958,3070,3318,3648,3036,83_20200710
950,84,93.48,352787.62,4610913.445,LLENA,1517,1621,2009,2149,2186,2339,2114,2299,1972,1642,84_20200710
951,85,79.83,352821.782,4611007.996,LLENA,1395,1599,1423,1267,1929,2128,2992,2278,1769,1187,85_20200710
952,86,109.74,352415.341,4610561.041999999,LLENA,1906,1759,1591,1836,2681,3046,3045,3317,2422,1572,86_20200710
953,91,109.48,353425.804,4610074.634,LLENA,1923,1623,1750,1992,2125,2328,2119,2475,2273,1687,91_20200710
954,92,312.22,353220.235,4609731.386,LLENA,2077,2049,1413,1457,2302,2749,2364,2978,1996,1101,92_20200710
955,95,71.74,353114.55,4610946.69,LLENA,1464,1529,2305,2142,2229,2437,2758,2623,3196,2664,95_20200710
956,101,106.16,354182.71,4611078.393999999,LLENA,1820,1880,1646,1528,2261,2540,3018,2995,1864,1183,101_20200710
957,104,54.81,354335.417,4612252.571,LLENA,1713,1640,1785,1602,2472,3091,2870,3225,2335,1507,104_20200710
958,105,57.89,354298.87100000004,4612287.658,LLENA,2298,2514,2769,2273,2544,2843,2946,3135,2796,1908,105_20200710
959,106,146.61,354367.62899999996,4612450.95,LLENA,2530,2633,2894,2523,2838,3059,3151,3252,2786,2115,106_20200710
960,107,117.3,354360.19399999996,4612541.283,LLENA,1512,1327,1455,1747,2466,2909,2487,3059,2589,1939,107_20200710
961,108,175.82,354711.494,4612839.4180000005,LLENA,2013,2163,2530,2333,2691,3040,3136,3298,2951,2022,108_20200710
962,109,689.55,354731.266,4612836.653,LLENA,1891,1968,1658,1808,2087,2269,1547,2460,2362,1553,109_20200710
963,111,199.13,354323.64,4613273.818,LLENA,3218,2894,2238,2148,2249,2547,1952,2690,2448,2022,111_20200710
964,113,138.55,354126.034,4613193.115,LLENA,2714,2273,1860,1562,2438,2792,2643,3118,2089,1274,113_20200710
965,114,111.77,354043.50399999996,4611747.312,LLENA,1138,1180,937,1380,2792,3193,3532,3480,2037,1136,114_20200710
966,115,65.14,354233.82200000004,4611883.846,LLENA,1795,1746,1671,2022,2663,2937,2739,3167,2687,1920,115_20200710
967,117,81.39,354293.175,4611965.112,LLENA,2256,2145,2882,2663,2821,2996,3122,3201,3141,2110,117_20200710
968,118,132.88,354511.41,4611884.575,LLENA,2721,2375,2461,2031,2125,2265,2521,2463,2766,2092,118_20200710
969,119,146.4,354636.232,4611814.025,LLENA,3311,3039,2292,2152,2237,2556,1966,2679,2516,1899,119_20200710
970,121,149.83,354682.11,4611906.635,LLENA,2665,2702,2858,2560,2774,3120,3188,3122,2593,2025,121_20200710
971,122,66.77,354719.344,4612026.171,LLENA,2004,1894,2262,2328,2496,2777,2782,2909,2690,2054,122_20200710
972,124,243.98,354849.75200000004,4612027.834,LLENA,1647,1834,1778,2026,2576,2703,3003,3119,2454,1668,124_20200710
973,126,78.83,354247.73600000003,4612099.712,LLENA,2130,2174,2121,1831,2038,2342,2654,2419,1778,1319,126_20200710
974,127,191.25,354826.08200000005,4613402.893,LLENA,2635,2325,2255,2279,2707,3051,2481,3233,2988,2099,127_20200710
975,129,191.75,354835.17600000004,4613541.959,LLENA,2070,1780,1410,1420,2420,2993,2212,3183,1906,1137,129_20200710
976,131,50.3,355532.374,4613443.936000001,LLENA,1457,1203,1308,1496,2486,2745,2329,2984,1962,1214,131_20200710
977,133,65.69,355318.87299999996,4614354.784,LLENA,1397,1461,1520,1493,2244,2572,2499,2848,2472,1710,133_20200710
978,135,79.01,355377.271,4614454.93,LLENA,1575,1549,1258,1288,2189,2697,2660,2943,2074,1287,135_20200710
979,139,55.93,355228.776,4614465.64,LLENA,1265,1344,1173,1457,2178,2562,2656,2855,2397,1660,139_20200710
980,140,360.81,355220.08,4614832.456,LLENA,2514,2103,1472,1504,2048,2358,1817,2601,1909,1208,140_20200710
981,141,70.05,355827.263,4614504.496,LLENA,2070,2039,2271,2116,2457,2720,3186,3007,2555,1971,141_20200710
982,142,195.53,355973.19200000004,4614375.883,LLENA,2281,1711,1359,1591,2375,2742,1694,2714,2076,1415,142_20200710
983,148,196.69,356778.7,4615797.143,LLENA,1524,1347,1133,1323,1974,2379,2319,2788,2134,1365,148_20200710
984,150,653.65,354412.716,4615534.541999999,LLENA,2330,1542,1159,1506,2056,2429,1470,2638,1851,1160,150_20200710
985,151,122.06,354456.886,4615529.698,LLENA,1502,1393,1244,1612,3203,3873,3534,4185,2762,1490,151_20200710
986,153,79.37,354942.69399999996,4615988.677,LLENA,1588,1512,1723,2004,2625,2944,2936,2978,2512,1779,153_20200710
987,168,549.08,355036.43799999997,4616303.345,LLENA,2800,2164,1256,1690,2294,2743,1584,2881,2047,1230,168_20200710
988,180,50.13,355430.403,4616529.391,LLENA,1267,1334,1289,1515,2296,2623,2465,2809,2138,1459,180_20200710
989,182,100.03,355363.494,4616543.472,LLENA,1486,1668,1712,1799,2452,2817,2821,3093,2671,1736,182_20200710
990,187,52.3,355070.028,4616588.343,LLENA,2006,1711,1242,1418,2123,2523,2616,2862,2154,1259,187_20200710
991,198,58.82,357223.44200000004,4616813.579,LLENA,1717,1587,1713,1894,2870,3481,2777,3500,2604,1677,198_20200710
992,206,56.99,358071.62799999997,4616931.371,VACIA,1255,1390,1054,1582,2526,2958,2875,3258,2343,1499,206_20200710
993,208,61.13,358040.25700000004,4616946.088,LLENA,1858,2030,2018,1919,2804,3208,3114,3456,2583,1666,208_20200710
994,228,62.78,357790.08,4617157.153,LLENA,1428,1344,1636,1709,2196,2499,2518,2785,2806,1853,228_20200710
995,245,63.12,357485.31299999997,4615019.276000001,LLENA,1797,1783,1419,1428,2932,3718,3866,3933,2078,1102,245_20200710
996,246,572.37,357536.68299999996,4615003.508,LLENA,1296,1315,1131,1486,2352,2937,1741,3322,2045,1283,246_20200710
997,247,91.43,353627.703,4609651.187,LLENA,1734,1656,1603,1858,2496,2838,2754,3072,2626,1974,247_20200710
998,249,77.0,353447.458,4609541.681,LLENA,1269,1381,1139,1302,2667,3185,2968,3543,2000,1144,249_20200710
999,250,105.92,353535.013,4609592.298,LLENA,1502,1514,1351,1371,2751,3467,2966,3707,1991,1078,250_20200710
1000,251,190.13,353684.06200000003,4609535.712,LLENA,2183,2104,2313,1982,2519,2891,3107,3039,2333,1626,251_20200710
1001,252,415.48,353877.81200000003,4609605.029,LLENA,2318,2048,1599,1603,2982,3664,3284,3900,2108,1124,252_20200710
1002,253,75.23,353890.86100000003,4609588.428,LLENA,1586,1758,1562,1745,2542,3131,3757,3326,2075,1099,253_20200710
1003,269,547.75,352584.39200000005,4608690.227,LLENA,2490,1804,1226,1473,2009,2613,1221,2936,2104,1103,269_20200710
1004,272,173.21,351115.523,4607776.352,LLENA,3191,2743,1889,1363,2537,3315,2319,3643,1900,964,272_20200710
1005,273,78.75,351754.924,4607907.867,LLENA,1595,1392,1059,1194,2318,2860,2498,3043,1831,1140,273_20200710
1006,275,118.83,353467.27,4607580.94,LLENA,2525,2215,1862,1602,2774,3428,3217,3909,2635,1512,275_20200710
1007,276,479.81,353507.945,4607568.821,LLENA,2689,2236,1339,1477,2033,2608,1736,3300,2030,1140,276_20200710
1008,277,544.97,353547.88200000004,4607563.606000001,LLENA,2786,2105,1034,1219,2107,2337,1676,2885,2141,1236,277_20200710
1009,278,94.3,353744.047,4607431.609,LLENA,2101,1679,1463,1638,2557,3035,2893,3369,2753,1680,278_20200710
1010,280,439.16,353848.251,4607107.859,LLENA,2505,1658,1313,1403,2179,2529,1119,2534,1520,844,280_20200710
1011,286,50.88,353977.82200000004,4607537.942,LLENA,1691,1462,1135,1626,3070,3511,3344,3772,2728,1656,286_20200710
1012,287,73.64,354027.891,4607520.561000001,VACIA,1615,1545,1559,1531,2572,2829,2922,2936,2152,1277,287_20200710
1013,290,57.99,354118.22,4607482.14,VACIA,1602,1530,1414,1427,2608,3286,3011,3580,2416,1516,290_20200710
1014,304,72.47,354165.843,4607527.985,LLENA,1813,1527,1217,1654,2658,3188,3140,3387,2337,1438,304_20200710
1015,305,61.23,354045.85799999995,4607603.592,LLENA,1539,1353,1268,1847,2447,2746,2869,2971,2840,2336,305_20200710
1016,314,455.22,354542.44899999996,4607155.137,LLENA,3764,2481,2184,1637,2647,3625,5656,4154,2808,1905,314_20200710
1017,315,84.46,353507.68200000003,4606803.927,LLENA,2711,2435,1910,1640,2718,3281,2656,3650,2530,1331,315_20200710
1018,317,647.21,353236.18799999997,4605386.234,LLENA,2760,2391,1283,1470,1802,2099,1194,2146,2138,1537,317_20200710
1019,318,905.22,353220.18799999997,4605362.722,LLENA,2419,1575,1250,1360,1119,1264,692,1173,1192,857,318_20200710
1020,319,468.53,353193.32700000005,4605338.846,LLENA,2694,2690,2820,2460,2543,2810,2081,2938,2166,1504,319_20200710
1021,320,100.1,352902.73299999995,4605671.8719999995,LLENA,2202,2094,1787,1659,2081,2395,1935,2615,2250,1492,320_20200710
1022,322,289.53,350851.357,4602469.948,LLENA,2820,2287,1156,2267,2770,2870,1374,2954,2437,1523,322_20200710
1023,323,63.37,350847.984,4602209.433999999,LLENA,1852,1540,1007,1433,2571,3140,2921,3425,2153,1262,323_20200710
1024,331,66.8,350631.685,4602037.92,LLENA,2296,1953,1877,1609,2034,2320,3095,2619,2859,1947,331_20200710
1025,334,61.12,350311.533,4601584.302,LLENA,1968,1719,1729,1728,2530,2973,2716,3245,2502,1680,334_20200710
1026,344,858.16,351334.109,4600667.9969999995,LLENA,2578,1700,1618,1491,1836,2013,1143,2219,1613,976,344_20200710
1027,346,66.83,347154.73299999995,4599157.546,LLENA,1608,1442,1122,1324,1949,2185,2144,2446,2027,1291,346_20200710
1028,347,61.26,347271.084,4599264.231000001,LLENA,1582,1241,1079,1222,2552,3207,3678,3655,2427,1277,347_20200710
1029,363,59.89,347635.44200000004,4599231.643999999,LLENA,1349,1306,1028,1319,2108,2569,2436,2958,2533,1471,363_20200710
1030,375,75.49,347365.87700000004,4599041.958000001,LLENA,1808,1645,1674,1599,2318,2792,2470,3139,2717,1790,375_20200710
1031,376,98.38,347320.968,4599127.91,LLENA,1848,1544,1571,1645,2683,3190,2786,3520,2375,1517,376_20200710
1032,379,236.08,353386.39,4604728.721,LLENA,2234,1712,1109,1114,1593,1862,1295,2088,1641,1023,379_20200710
1033,389,67.96,353615.50899999996,4605112.414,LLENA,1439,1125,1066,1121,1975,2350,2194,2580,1545,970,389_20200710
1034,396,84.7,353623.716,4605321.1680000005,VACIA,1513,1398,900,1239,2476,2943,2128,3221,2055,1217,396_20200710
1035,401,98.13,353770.24,4605258.609,VACIA,900,795,619,1013,2043,2509,2286,2810,1501,879,401_20200710
1036,402,50.5,353785.905,4605316.15,LLENA,1573,1311,965,1316,2295,2765,2502,3009,2141,1500,402_20200710
1037,415,57.94,354039.624,4605521.732,VACIA,1627,1581,1198,1295,2180,2481,2238,2610,1848,1179,415_20200710
1038,418,50.79,354126.55799999996,4605623.327,VACIA,1347,1249,1078,1160,2146,2599,3036,2912,1545,1029,418_20200710
1039,441,60.81,353996.96,4605885.3780000005,VACIA,1264,1174,1125,1234,1883,2339,2421,2514,1942,1270,441_20200710
1040,443,90.99,354066.047,4605838.518999999,LLENA,1693,1821,1412,1501,2219,2720,2329,2960,2312,1750,443_20200710
1041,465,75.74,353931.44299999997,4605347.741,VACIA,1493,1261,1189,1211,2130,2795,2412,3143,1435,729,465_20200710
1042,468,64.01,358860.55700000003,4607223.308,LLENA,1764,1510,1275,1738,2326,2646,2938,2958,2716,1894,468_20200710
1043,475,71.36,358867.821,4607404.687,LLENA,1704,1648,1658,2246,2931,3296,3287,3340,3114,2472,475_20200710
1044,476,391.13,355350.209,4607619.097,LLENA,3812,3058,1346,1784,2401,2526,1228,2582,2457,1806,476_20200710
1045,478,196.69,353545.24,4607957.313,LLENA,2211,1700,1316,1393,2351,2610,2203,2666,1931,1191,478_20200710
1046,479,53.61,353842.045,4607821.63,LLENA,1857,1881,1502,1864,2953,3450,2950,3758,2680,1625,479_20200710
1047,481,176.3,354007.18799999997,4607782.568,LLENA,1923,1716,1645,2072,2554,2705,2083,2796,2832,2380,481_20200710
1048,483,70.07,353985.309,4607920.495,LLENA,2094,1844,1408,1740,2627,2960,2074,3034,2296,1555,483_20200710
1049,484,88.37,353980.86799999996,4607910.318,LLENA,1719,1377,1006,1351,2167,2478,1959,2565,1630,1020,484_20200710
1050,485,71.79,353954.216,4607952.231000001,LLENA,1746,1607,1298,1923,2432,2569,2279,2650,2113,1496,485_20200710
1051,486,195.67,353867.12100000004,4607993.592,VACIA,1933,1814,1327,1669,2773,2980,2181,3208,2134,1368,486_20200710
1052,487,111.48,353658.14,4607918.197,LLENA,2477,2573,2142,2424,2868,3030,2671,3009,3551,3084,487_20200710
1053,489,190.38,353732.487,4608103.431,LLENA,1888,1782,1472,2205,2545,2820,2192,2902,3338,2814,489_20200710
1054,490,165.83,353804.07,4608063.223,LLENA,1951,1568,1598,1730,2141,2229,1737,2309,2161,1606,490_20200710
1055,491,117.37,353929.648,4608082.331,LLENA,1777,1704,1488,2150,2937,3447,3136,3616,2495,1635,491_20200710
1056,492,198.44,354035.666,4608073.487,LLENA,2582,2236,2029,2630,3014,3246,2529,3456,3130,2440,492_20200710
1057,493,66.79,354108.105,4608100.713,LLENA,2162,2177,1919,1840,2339,2754,3009,2903,1912,1223,493_20200710
1058,495,96.5,354181.69700000004,4608111.393999999,LLENA,2094,1783,1681,2079,2430,2611,2527,2716,2326,1676,495_20200710
1059,496,103.05,354194.005,4608212.706,LLENA,2501,2332,2310,2340,3103,3439,3016,3647,2836,1951,496_20200710
1060,497,71.35,354336.914,4608125.132,LLENA,1353,1235,1195,1608,2184,2410,2245,2593,2202,1434,497_20200710
1061,499,263.3,354320.395,4608186.291,LLENA,2556,2133,1663,1781,2567,3155,2444,3573,2697,1940,499_20200710
1062,500,95.35,354422.81700000004,4608195.897,LLENA,2413,1925,1954,2078,2503,2815,2384,3012,2908,2443,500_20200710
1063,501,197.32,354476.27,4608112.735,LLENA,2041,1585,1325,1575,2368,2633,2482,2787,1993,1322,501_20200710
1064,502,91.65,354563.26700000005,4608028.12,LLENA,2113,1548,1693,1782,2169,2455,2176,2591,2076,1468,502_20200710
1065,503,97.73,354417.982,4608046.741,LLENA,2725,2201,2572,2526,2640,2263,2687,2166,2247,1741,503_20200710
1066,504,69.8,354420.9,4608072.109,VACIA,1614,1417,1201,1686,2313,2602,2343,2430,2042,1581,504_20200710
1067,505,93.2,354625.685,4608321.78,LLENA,2275,1922,1534,2021,2723,3133,2927,3228,2619,1907,505_20200710
1068,506,103.31,354535.59,4608366.025,LLENA,2309,1759,1409,1661,3075,3637,3055,3957,2310,1259,506_20200710
1069,507,94.67,354416.844,4608474.452,LLENA,1898,1817,1770,2071,2846,3339,3294,3554,2816,2166,507_20200710
1070,508,113.56,354476.464,4608587.546,LLENA,1735,1462,1454,1698,2139,2295,2354,2420,2151,1548,508_20200710
1071,509,74.02,354379.814,4608584.636,VACIA,1925,1934,1938,2289,2700,3290,2542,3520,3630,2925,509_20200710
1072,510,122.91,354233.78,4608494.284,LLENA,1515,1402,1753,1743,2276,2521,2274,2672,2922,2492,510_20200710
1073,511,170.95,353782.348,4608206.205,LLENA,2149,1781,1724,2045,2636,2855,2176,3124,2457,1770,511_20200710
1074,512,153.65,353884.43200000003,4608189.4180000005,LLENA,2262,1834,1881,1788,2435,2830,2676,3124,1862,1220,512_20200710
1075,513,187.93,353941.81200000003,4608312.472,LLENA,1951,1558,1371,1538,2151,2416,1742,2556,1739,1158,513_20200710
1076,514,104.84,354038.29299999995,4608295.631,LLENA,2043,1761,1657,1767,2023,2243,2562,2421,2064,1520,514_20200710
1077,515,194.11,353706.26700000005,4608225.505,LLENA,2438,2069,1642,1583,1971,2346,1723,2575,1981,1358,515_20200710
1078,517,148.81,353525.06299999997,4608221.235,LLENA,2579,1972,2191,2230,2669,2932,2192,3038,2793,2040,517_20200710
1079,519,127.94,353381.50399999996,4608310.132,LLENA,2285,2001,1771,1925,2470,2890,2660,3048,2399,1700,519_20200710
1080,521,130.47,353346.833,4608388.981000001,LLENA,2296,2012,1671,1996,2531,2876,2374,3051,2523,1729,521_20200710
1081,522,133.4,353458.43299999996,4608567.201,LLENA,1572,1523,1277,1793,2506,2875,2387,3188,2707,1747,522_20200710
1082,523,59.37,353608.53799999994,4608635.017,LLENA,1952,1698,1506,1788,2198,2550,2706,2680,2200,1650,523_20200710
1083,525,123.79,353532.851,4608697.513,LLENA,2294,1792,1744,2114,2768,3186,2291,3370,2718,1982,525_20200710
1084,527,176.03,353436.98299999995,4608676.179,LLENA,2061,1504,1270,1707,2573,3019,1886,3168,2495,1915,527_20200710
1085,529,128.53,353219.083,4608680.007,LLENA,2053,1928,1879,2075,2532,2986,2724,3217,2653,1904,529_20200710
1086,532,171.96,353395.311,4608771.221,LLENA,2562,2059,1973,2103,2689,3168,2316,3341,2194,1400,532_20200710
1087,534,97.99,354083.81,4608408.844,LLENA,2073,1823,1763,1607,1955,2395,2210,2604,1905,1203,534_20200710
1088,535,61.86,353980.849,4608464.191000001,VACIA,2354,2382,2831,1971,2351,2647,3281,2731,2549,1947,535_20200710
1089,536,127.39,353885.718,4608527.906,LLENA,2441,1890,1735,2085,2589,2804,2652,2956,2286,1702,536_20200710
1090,537,157.08,354257.9,4607698.494,LLENA,2413,2241,1665,1650,2654,3198,3034,3475,2208,1378,537_20200710
1091,538,162.62,354447.518,4607698.0430000005,LLENA,2582,1995,1952,2103,2757,2997,2420,3169,3084,2465,538_20200710
1092,539,126.53,354415.234,4607753.406,LLENA,1958,1377,1472,1601,2335,2656,2068,2956,2473,2152,539_20200710
1093,540,93.94,354413.46,4607785.1280000005,LLENA,2162,1675,1501,1789,2322,2722,2100,2929,2307,1550,540_20200710
1094,542,67.31,354482.124,4607800.018,VACIA,1382,1411,1216,1641,2297,2731,2680,3013,2160,1508,542_20200710
1095,544,110.49,354508.344,4607883.401000001,LLENA,1551,1367,1220,1549,2548,2926,2853,3401,2465,1545,544_20200710
1096,545,117.57,354416.982,4607938.404,LLENA,2422,2237,1906,2359,2713,3148,2480,3206,2835,2389,545_20200710
1097,552,113.6,354111.164,4606742.842,LLENA,1978,1673,1455,1474,2518,2971,2282,3237,2760,1982,552_20200710
1098,556,125.41,353457.036,4608883.1219999995,LLENA,2103,1779,1493,2578,2782,2976,2893,3222,2585,1907,556_20200710
1099,558,109.2,353605.515,4608787.719,LLENA,2225,1797,1492,1475,2751,3376,2472,3573,1967,1192,558_20200710
1100,559,95.98,353617.69200000004,4608838.587,LLENA,2004,1606,1342,1527,3034,3692,2480,4055,2508,1483,559_20200710
1101,562,59.97,353663.64200000005,4608937.021000001,LLENA,1722,1635,1276,1877,3088,3662,2800,3903,3204,2426,562_20200710
1102,565,64.81,353835.57899999997,4608812.858,LLENA,1983,1767,1532,1839,2688,3161,2822,3477,2424,1505,565_20200710
1103,567,62.62,353749.35799999995,4608878.204,LLENA,2131,1894,1719,2044,2890,3398,2998,3571,2933,2137,567_20200710
1104,569,95.69,353800.092,4608955.278,LLENA,1665,1615,1411,2013,2693,2955,2803,3162,3012,2309,569_20200710
1105,571,60.41,353715.855,4609022.37,LLENA,2715,2701,2572,2601,2972,3167,4798,3340,3501,2821,571_20200710
1106,573,82.78,353541.43200000003,4609057.244,LLENA,1628,1415,1264,1357,2370,2875,2699,3205,2055,1174,573_20200710
1107,574,68.54,353852.24100000004,4608684.035,LLENA,1950,1744,1774,2226,2457,2759,2526,2861,2573,2114,574_20200710
1108,575,62.6,354705.408,4608534.2469999995,LLENA,1892,1633,1471,1559,2498,2946,2793,3208,2073,1313,575_20200710
1109,576,66.74,354742.706,4608634.369,VACIA,1909,1838,1685,1774,2502,2876,2787,3150,2072,1450,576_20200710
1110,582,151.23,354623.744,4608721.932,VACIA,1641,1586,1386,1823,2871,3163,2544,3416,2257,1442,582_20200710
1111,583,77.29,354680.088,4608733.098,LLENA,1679,1526,1462,1599,2822,3178,2799,3539,2109,1183,583_20200710
1112,585,118.8,354709.226,4608815.945,LLENA,2016,1923,1744,2155,2383,2725,3070,2911,2330,1807,585_20200710
1113,601,69.25,354327.60299999994,4609205.312,VACIA,1421,1286,1323,1550,1837,2175,2369,2257,2011,1477,601_20200710
1114,613,105.57,354657.215,4609067.881,LLENA,2224,1875,1847,2108,2785,3158,2730,3306,2473,1669,613_20200710
1115,621,104.27,354230.028,4609673.103,LLENA,2012,2190,1926,2098,2701,3158,3396,3150,3735,2909,621_20200710
1116,625,70.52,354181.917,4609846.741,LLENA,1642,1756,2083,1974,2246,2503,2684,2893,2257,1624,625_20200710
1117,634,72.43,354445.758,4609841.055,LLENA,1527,1720,1612,2109,3174,3603,3560,3753,2585,1738,634_20200710
1118,635,150.4,354593.99600000004,4609841.56,LLENA,2081,1948,1935,1967,2408,2674,2028,2519,2779,2404,635_20200710
1119,637,172.08,354154.219,4609286.426,LLENA,2322,1861,1770,2158,2250,2614,1875,2773,2256,1836,637_20200710
1120,638,242.86,356879.34,4608213.972,LLENA,1632,1549,1279,1856,2296,2528,2234,2689,2209,1640,638_20200710
1121,639,177.48,356851.644,4608310.416,LLENA,2213,1728,1668,2002,2656,3240,2420,3388,2615,1745,639_20200710
1122,641,348.9,357105.31,4608324.977,LLENA,2340,1689,1683,1835,2325,2643,1922,2792,2139,1390,641_20200710
1123,642,78.07,357152.50700000004,4608237.641,LLENA,1511,1440,1173,1716,2501,2971,2407,3288,2546,1579,642_20200710
1124,644,131.09,356843.172,4608501.871,LLENA,1931,2046,2082,2155,2694,2999,2593,3266,2357,1604,644_20200710
1125,646,219.91,356903.995,4608630.7530000005,LLENA,2168,1737,1361,1700,2492,2796,1773,2967,2024,1193,646_20200710
1126,647,57.27,356932.929,4608697.208000001,VACIA,1682,1821,1810,2641,3162,3397,2768,3639,3578,2705,647_20200710
1127,648,127.04,357044.524,4608756.863,LLENA,2793,2453,2372,1466,2535,3028,2639,3214,2067,1233,648_20200710
1128,649,149.22,356800.787,4608763.078,LLENA,1993,1568,1509,2598,3158,3407,2632,3518,2843,2138,649_20200710
1129,650,124.89,356856.29,4608821.927,VACIA,2040,2140,2290,2408,3360,3749,2748,4110,3095,1954,650_20200710
1130,651,144.07,356945.29600000003,4608848.272,VACIA,1877,1874,1703,2372,2910,3339,2429,3451,2980,2095,651_20200710
